"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"220","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:127 |","6","93","com.google.gson.functional.PrimitiveTest.testDeserializePrimitiveWrapperAsObjectField [gson]","1","true","true","true","966802","963520","false","N/A","N/A","N/A","N/A","false","1"
"220","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:127 |","6","94","com.google.gson.functional.JsonParserTest.testChangingCustomTreeAndDeserializing [gson]","1","true","true","true","5342424","5315567","false","N/A","N/A","N/A","N/A","false","1"
"220","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:127 |","6","95","com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest.testFieldAnnotationTakesPrecedenceOverRegisteredTypeAdapter [gson]","1","true","true","false","6452814","6433920","false","java.lang.IllegalStateException","Dangling name: part","N/A","N/A","false","1"
"220","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:127 |","6","53","com.google.gson.functional.ExclusionStrategyFunctionalTest.testExcludeTopLevelClassDeserializationDoesNotImpactSerialization [gson]","1","true","true","false","4138166","3981650","false","java.lang.IllegalStateException","null","N/A","N/A","false","1"
"220","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:127 |","6","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","true","true","4872521","4620876","false","N/A","N/A","N/A","N/A","false","1"
"220","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:127 |","6","96","com.google.gson.functional.ThrowableFunctionalTest.testExceptionWithoutCause [gson]","1","true","true","false","2195862","2196131","false","java.lang.IllegalStateException","null","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","89","com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","90","com.google.gson.functional.NamingPolicyTest.testGsonWithUpperCamelCaseSpacesPolicyDeserialiation [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","91","com.google.gson.functional.ExposeFieldsTest.testExposeAnnotationSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","92","com.google.gson.JsonParserTest.testReadWriteTwoObjects [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","93","com.google.gson.functional.PrimitiveTest.testDeserializePrimitiveWrapperAsObjectField [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","94","com.google.gson.functional.JsonParserTest.testChangingCustomTreeAndDeserializing [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","95","com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest.testFieldAnnotationTakesPrecedenceOverRegisteredTypeAdapter [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","53","com.google.gson.functional.ExclusionStrategyFunctionalTest.testExcludeTopLevelClassDeserializationDoesNotImpactSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"221","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:128 |","6","96","com.google.gson.functional.ThrowableFunctionalTest.testExceptionWithoutCause [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","89","com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","90","com.google.gson.functional.NamingPolicyTest.testGsonWithUpperCamelCaseSpacesPolicyDeserialiation [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","91","com.google.gson.functional.ExposeFieldsTest.testExposeAnnotationSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","92","com.google.gson.JsonParserTest.testReadWriteTwoObjects [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","93","com.google.gson.functional.PrimitiveTest.testDeserializePrimitiveWrapperAsObjectField [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","94","com.google.gson.functional.JsonParserTest.testChangingCustomTreeAndDeserializing [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","95","com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest.testFieldAnnotationTakesPrecedenceOverRegisteredTypeAdapter [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","53","com.google.gson.functional.ExclusionStrategyFunctionalTest.testExcludeTopLevelClassDeserializationDoesNotImpactSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"222","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:129 |","6","96","com.google.gson.functional.ThrowableFunctionalTest.testExceptionWithoutCause [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","89","com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","90","com.google.gson.functional.NamingPolicyTest.testGsonWithUpperCamelCaseSpacesPolicyDeserialiation [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","91","com.google.gson.functional.ExposeFieldsTest.testExposeAnnotationSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","92","com.google.gson.JsonParserTest.testReadWriteTwoObjects [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","93","com.google.gson.functional.PrimitiveTest.testDeserializePrimitiveWrapperAsObjectField [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","94","com.google.gson.functional.JsonParserTest.testChangingCustomTreeAndDeserializing [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","95","com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest.testFieldAnnotationTakesPrecedenceOverRegisteredTypeAdapter [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","53","com.google.gson.functional.ExclusionStrategyFunctionalTest.testExcludeTopLevelClassDeserializationDoesNotImpactSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"223","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:130 |","6","96","com.google.gson.functional.ThrowableFunctionalTest.testExceptionWithoutCause [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","89","com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeNullObject [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","90","com.google.gson.functional.NamingPolicyTest.testGsonWithUpperCamelCaseSpacesPolicyDeserialiation [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","91","com.google.gson.functional.ExposeFieldsTest.testExposeAnnotationSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","92","com.google.gson.JsonParserTest.testReadWriteTwoObjects [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","93","com.google.gson.functional.PrimitiveTest.testDeserializePrimitiveWrapperAsObjectField [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","94","com.google.gson.functional.JsonParserTest.testChangingCustomTreeAndDeserializing [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","95","com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest.testFieldAnnotationTakesPrecedenceOverRegisteredTypeAdapter [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","53","com.google.gson.functional.ExclusionStrategyFunctionalTest.testExcludeTopLevelClassDeserializationDoesNotImpactSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"224","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java:131 |","6","96","com.google.gson.functional.ThrowableFunctionalTest.testExceptionWithoutCause [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
