"Project","MethodIndex","Method","Count","Tests"
"junit4","549","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.classBlock(RunNotifier)","2","org.junit.tests.running.classes.ThreadsTest.currentThreadInterruptStatusIsClearedAfterSuiteExecution [],org.junit.experimental.categories.CategoriesAndParameterizedTest.runsTestsWithoutCategory []"
"junit4","551","org.junit.rules.RuleChain.apply(Statement,Description)","2","junit.tests.framework.FloatAssertTest.testAssertPosInfinityNotEqualsNegInfinity [],org.junit.runners.CustomBlockJUnit4ClassRunnerTest.exceptionsFromMethodBlockMustNotResultInUnrootedTests []"
"junit4","552","org.junit.internal.runners.JUnit4ClassRunner.testName(Method)","2","org.junit.tests.assertion.AssertionTest.same [],junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithExpectedNull []"
"junit4","553","org.junit.runners.parameterized.TestWithParameters.toString()","2","org.junit.experimental.categories.CategoryTest.oneRunnableOthersAvoided [],org.junit.tests.running.classes.SuiteTest.ensureTestIsRun []"
"junit4","554","junit.framework.ComparisonCompactor.compact(String)","2","org.junit.tests.experimental.theories.runner.WithOnlyTestAnnotations.testErrorWhenTestHasParametersDespiteTheories [],org.junit.rules.RuleMemberValidatorTest.rejectClassRuleInNonPublicClass []"
"junit4","555","junit.framework.Assert.assertSame(Object,Object)","1","junit.tests.framework.ComparisonCompactorTest.testMessage []"
"junit4","556","junit.framework.TestCase.assertEquals(double,double,double)","1","org.junit.tests.assertion.AssertionTest.nullAndStringNullPrintCorrectError []"
"junit4","557","org.junit.internal.runners.model.EachTestNotifier.fireTestSuiteStarted()","1","org.junit.experimental.categories.CategoryTest.testCountOnAWithoutSlowTests []"
"junit4","558","org.junit.rules.ExpectedException.expect(Class<?extendsThrowable>)","1","org.junit.tests.listening.TestListenerTest.failingListener []"
"junit4","559","org.junit.experimental.max.MaxCore.storedLocally(File)","1","org.junit.internal.builders.AnnotatedBuilderTest.memberClassDeepInsideAnnotatedMemberClass_isRunWithParentMemberClassRunner []"
"junit4","560","junit.extensions.TestDecorator.basicRun(TestResult)","1","org.junit.tests.assertion.AssertionTest.arraysDifferAtElement0nullMessage []"
"junit4","561","org.junit.runners.model.NoGenericTypeParametersValidator.validateNoTypeParameterOnGenericArrayType(GenericArrayType,List<Throwable>)","1","org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.dataPointFieldsMustBePublic []"
"junit4","562","org.junit.internal.ArrayComparisonFailure.toString()","1","org.junit.tests.assertion.AssertionTest.floatsNotEqualWithoutDelta []"
"junit4","563","org.junit.runners.model.NoGenericTypeParametersValidator.validateNoTypeParameterOnWildcardType(WildcardType,List<Throwable>)","1","org.junit.runners.model.TestClassTest.providesAnnotatedMethodsSortedByName []"
"junit4","564","org.junit.internal.runners.MethodRoadie.runTestMethod()","1","org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatIsImplemetationOfMethodRule []"
"junit4","565","junit.framework.Assert.fail()","1","org.junit.experimental.categories.CategoriesAndParameterizedTest.runsTestMethodWithCategory []"
"junit4","566","junit.framework.JUnit4TestCaseFacade.toString()","1","org.junit.tests.assertion.AssertionTest.assertThrowsSuppliesTheSpecifiedMessageUponTypeMismatch []"
"junit4","567","org.junit.rules.ExpectedExceptionMatcherBuilder.add(Matcher<?>)","1","org.junit.internal.runners.statements.FailOnTimeoutTest.throwsTestTimedOutException []"
"junit4","568","org.junit.internal.runners.JUnit4ClassRunner.getTestClass()","1","junit.tests.extensions.ActiveTestTest.testActiveRepeatedTest []"
"junit4","570","org.junit.internal.runners.ClassRoadie.runBefores()","1","junit.tests.framework.SuiteTest.testShadowedTests []"
"junit4","571","org.junit.experimental.results.PrintableResult.testResult(Request)","1","org.junit.tests.assertion.AssertionTest.assertThrowsSuppliesTheSpecifiedMessageUponTypeMismatch []"
"junit4","572","org.junit.Assert.assertNull(Object)","1","org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsArrayMethodMayContainNullValue []"
"junit4","573","org.junit.experimental.theories.internal.ParameterizedAssertionError.hashCode()","1","org.junit.rules.DisableOnDebugTest.whenRunWithPreJava5DebugArgumentsTestShouldFail []"
"junit4","574","org.junit.internal.Throwables.initGetSuppressed()","1","org.junit.tests.assertion.AssertionTest.failWithMessageToString []"
"junit4","575","org.junit.runners.model.FrameworkMethod.getDeclaringClass()","1","org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.buildParameterizedAssertionError []"
"junit4","576","junit.textui.TestRunner.start(String[])","1","org.junit.tests.assertion.AssertionTest.assertNotEqualsIncludesCorrectMessage []"
"junit4","577","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.validateConstructor(List<Throwable>)","1","org.junit.tests.running.classes.BlockJUnit4ClassRunnerTest.methodBlockAfterFireTestStarted []"
"junit4","578","junit.framework.Assert.assertFalse(boolean)","1","org.junit.tests.running.methods.AnnotationTest.testExceptionNotThrown []"
"junit4","579","org.junit.internal.ComparisonCriteria.isArray(Object)","1","org.junit.rules.MethodRulesTest.runsMethodRuleThatIsReturnedByMethod []"
"junit4","580","org.junit.runner.Description.childlessCopy()","1","org.junit.tests.running.classes.ParameterizedTestTest.beforeParamAndAfterParamValidation []"
"junit4","581","org.junit.internal.runners.model.EachTestNotifier.addFailure(Throwable)","1","org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.buildParameterizedAssertionError []"
"junit4","582","org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters.createTestUsingConstructorInjection()","1","org.junit.rules.MethodRulesTest.runsAllMethodRulesThatAreReturnedByMethods []"
"junit4","583","org.junit.internal.runners.TestMethod.getBefores()","1","junit.tests.framework.AssertTest.testAssertNotSameFailsNull []"
"junit4","584","org.junit.internal.runners.rules.RuleMemberValidator.isRuleType(FrameworkMember<?>)","1","org.junit.samples.money.MoneyTest.testSimpleNegate []"
"junit4","585","org.junit.internal.runners.JUnit4ClassRunner.getTestMethods()","1","junit.tests.framework.FloatAssertTest.testAssertPosInfinityNotEqualsNegInfinity []"
"junit4","586","org.junit.experimental.results.ResultMatchers.isSuccessful()","1","org.junit.AssumptionViolatedExceptionTest.simpleAssumptionViolatedExceptionDescribesItself []"
"junit4","587","org.junit.rules.TestWatcher.startingQuietly(Description,List<Throwable>)","1","org.junit.tests.assertion.AssertionTest.oneDimensionalFloatArraysAreNotEqual []"
"junit4","588","org.junit.internal.ComparisonCriteria.componentTypeName(Class<?>)","1","org.junit.tests.experimental.max.DescriptionTest.createSuiteDescription_whenNull []"
"junit4","589","org.junit.runner.JUnitCore.run(Class<?>...)","1","org.junit.tests.running.methods.AnnotationTest.testTestInheritance []"
"junit4","590","org.junit.experimental.ParallelComputer.getRunner(RunnerBuilder,Class<?>)","1","org.junit.tests.experimental.max.DescriptionTest.usesPassedInClassObject []"
"junit4","591","org.junit.internal.TextListener.testFailure(Failure)","1","org.junit.tests.manipulation.FilterTest.intersectAll []"
"junit4","592","org.junit.internal.TextListener.testStarted(Description)","1","org.junit.tests.running.classes.ParameterizedTestTest.failuresNamedCorrectly []"
"junit4","593","org.junit.internal.runners.rules.RuleMemberValidator.validateMember(FrameworkMember<?>,List<Throwable>)","1","org.junit.tests.experimental.AssumptionTest.failingAssumptionInBeforeClassIgnoresClass []"
"junit4","594","junit.runner.BaseTestRunner.readPreferences()","1","org.junit.tests.running.classes.ThreadsTest.currentThreadInterruptedStatusIsClearedAfterEachTestExecution []"
"junit4","595","org.junit.runner.JUnitCommandLineParseResult.parseParameters(String[])","1","org.junit.runner.notification.SynchronizedRunListenerTest.namedListenerCorrectlyImplementsEqualsAndHashCode []"
"junit4","596","org.junit.experimental.results.FailureList.result()","1","org.junit.tests.running.classes.IgnoreClassTest.ignoreClass []"
"junit4","597","org.junit.Assume.assumeTrue(boolean)","1","org.junit.experimental.categories.CategoryTest.testCountWithExplicitExcludeFilter_usingConstructor []"
"junit4","598","org.junit.experimental.theories.internal.Assignments.assignNext(PotentialAssignment)","1","org.junit.experimental.categories.CategoriesAndParameterizedTest.runsTestMethodWithCategory []"
"junit4","599","org.junit.internal.matchers.ThrowableMessageMatcher.describeTo(Description)","1","org.junit.tests.experimental.AssumptionTest.assumeNotNullIncludesParameterList []"
"junit4","600","org.junit.internal.management.ReflectiveThreadMXBean.getThreadCpuTime(long)","1","org.junit.tests.assertion.AssertionTest.notSameWithMessage []"
"junit4","601","org.junit.internal.runners.MethodValidator.validateMethodsForDefaultRunner()","1","org.junit.tests.running.classes.ParentRunnerTest.assumptionViolatedAtParentLevel []"
"junit4","602","org.junit.experimental.theories.internal.ParameterizedAssertionError.stringValueOf(Object)","1","junit.tests.framework.ComparisonCompactorTest.testStartAndEndContextWithEllipses []"
"junit4","603","org.junit.Assert.assertEquals(String,double,double)","1","org.junit.tests.experimental.max.DescriptionTest.parseClassAndMethodNoAnnotations []"
"junit4","604","junit.framework.TestCase.toString()","1","org.junit.tests.validation.BadlyFormedClassesTest.badBeforeMethodWithLegacyRunner []"
"junit4","606","org.junit.runner.Result.writeObject(ObjectOutputStream)","1","org.junit.rules.TemporaryFolderUsageTest.deleteRemovesRootFolder []"
"junit4","607","junit.textui.ResultPrinter.printErrors(TestResult)","1","org.junit.tests.assertion.AssertionTest.assertThrowsUsesCanonicalNameWhenRequiredExceptionNotThrown []"
"junit4","608","junit.framework.JUnit4TestAdapter.filter(Filter)","1","org.junit.rules.MethodRulesTest.validateWrongTypedField []"
"junit4","609","org.junit.internal.builders.IgnoredClassRunner.getDescription()","1","junit.tests.framework.FloatAssertTest.testAssertNaNEqualsFails []"
"junit4","610","org.junit.experimental.max.MaxCore.run(Request)","1","org.junit.tests.running.methods.AnnotationTest.testStaticFieldsCanBeTreatedAsShadowed []"
"junit4","611","org.junit.experimental.theories.internal.AllMembersSupplier.getStaticFieldValue(Field)","1","org.junit.AssumptionViolatedExceptionTest.canInitCauseWithInstanceCreatedWithString []"
"junit4","612","org.junit.Assert.assertArrayEquals(byte[],byte[])","1","junit.tests.extensions.ExtensionTest.testRunningErrorInTestSetup []"
"junit4","613","org.junit.Assert.assertArrayEquals(String,Object[],Object[])","1","junit.tests.extensions.ActiveTestTest.testActiveRepeatedTest1 []"
"junit4","614","org.junit.runner.Description.createTestDescription(String,String,Annotation...)","1","junit.tests.extensions.RepeatedTestTest.testRepeatedOnce []"
"junit4","615","org.junit.experimental.theories.internal.AllMembersSupplier.addMultiPointFields(ParameterSignature,List<PotentialAssignment>)","1","org.junit.internal.runners.statements.FailOnTimeoutTest.throwTimeoutExceptionOnSecondCallAlthoughFirstCallThrowsException []"
"junit4","616","org.junit.internal.matchers.ThrowableMessageMatcher.describeMismatchSafely(T,Description)","1","org.junit.internal.ChecksTest.notNullWithMessageShouldThrowOnNullValues []"
"junit4","617","org.junit.Assert.assertFalse(boolean)","1","org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithBefore []"
"junit4","618","org.junit.rules.TestWatcher.starting(Description)","1","org.junit.experimental.categories.CategoryTest.testCountOnAWithoutSlowTests []"
"junit4","619","junit.framework.TestCase.run()","1","org.junit.tests.experimental.theories.TestedOnSupplierTest.descriptionStatesParameterName []"
"junit4","620","junit.framework.AssertionFailedError.defaultString(String)","1","org.junit.experimental.categories.CategoryTest.ifNoTestsToRunUseErrorRunner []"
"junit4","621","org.junit.rules.ErrorCollector.checkThrows(Class<?extendsThrowable>,ThrowingRunnable)","1","org.junit.tests.running.classes.EnclosedTest.enclosedRunnerIsNamedForEnclosingClass []"
"junit4","622","org.junit.rules.Timeout.createFailOnTimeoutStatement(Statement)","1","org.junit.internal.ChecksTest.notNullWithMessageShouldReturnNonNullValues []"
"junit4","623","org.junit.Assert.assertNotNull(String,Object)","1","org.junit.rules.TemporaryFolderUsageTest.getRootShouldThrowIllegalStateExceptionIfCreateWasNotInvoked []"
"junit4","624","org.junit.runner.JUnitCommandLineParseResult.errorReport(Throwable)","1","org.junit.tests.assertion.AssertionTest.assertThrowsReturnsTheSameObjectThrown []"
"junit4","625","junit.framework.TestSuite.addTestSuite(Class<?extendsTestCase>)","1","junit.tests.framework.ComparisonCompactorTest.testComparisonErrorOverlappingMatches []"
"junit4","626","junit.framework.TestCase.assertEquals(String,int,int)","1","org.junit.internal.ChecksTest.notNullShouldReturnNonNullValues []"
"junit4","627","junit.framework.Assert.assertEquals(String,float,float,float)","1","org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsCollectionMethodShouldBeRecognized []"
"junit4","628","org.junit.Assume.assumeTrue(String,boolean)","1","org.junit.rules.TemporaryFolderUsageTest.newFileWithGivenFilenameThrowsIOExceptionIfFileExists []"
"junit4","629","org.junit.runner.Result.getAssumptionFailureCount()","1","junit.tests.framework.ComparisonCompactorTest.testComparisonErrorEndSameCompleteContext []"
"junit4","630","org.junit.Assert.floatIsDifferent(float,float,float)","1","org.junit.tests.manipulation.SingleMethodTest.parameterizedBeforeClass []"
"junit4","632","junit.textui.TestRunner.runSingleMethod(String,String,boolean)","1","org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedMethodDataPoints []"
"junit4","633","junit.runner.BaseTestRunner.showStackRaw()","1","org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnWildcardLowerBoundOnTheoryParm []"
"junit4","634","org.junit.internal.matchers.StacktracePrintingMatcher.describeMismatchSafely(T,Description)","1","org.junit.rules.TemporaryFolderUsageTest.deleteShouldDoNothingIfRootFolderWasNotInitialized []"
"junit4","635","junit.framework.Assert.assertTrue(boolean)","1","org.junit.tests.running.classes.EnclosedTest.enclosedRunnerRunsConcreteEnclosedClasses []"
"junit4","636","org.junit.rules.Timeout.millis(long)","1","org.junit.rules.TemporaryFolderUsageTest.createInitializesRootFolder []"
"junit4","637","org.junit.experimental.theories.internal.Assignments.nextUnassigned()","1","junit.tests.extensions.RepeatedTestTest.testRepeatedNegative []"
"junit4","638","junit.framework.ComparisonCompactor.computeCommonSuffix()","1","org.junit.tests.running.classes.ParameterizedTestTest.validateClassCatchesNoParameters []"
"junit4","639","org.junit.runners.model.FrameworkField.getAnnotations()","1","org.junit.tests.assertion.AssertionTest.naNsAreEqual []"
"junit4","640","junit.runner.BaseTestRunner.getPreference(String,int)","1","org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentTestClass []"
"junit4","641","org.junit.rules.TemporaryFolder.before()","1","org.junit.tests.running.methods.TimeoutTest.testZeroTimeoutIsIgnored []"
"junit4","642","org.junit.Assert.assertNotNull(Object)","1","org.junit.tests.experimental.theories.ParameterSignatureTest.wrapperTypesShouldBeAcceptedAsPrimitiveTypes []"
"junit4","644","org.junit.Assert.assertEquals(double,double,double)","1","junit.tests.runner.ResultTest.testRunSuccessResultCanBeReserialised_v4_13 []"
