"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"1466","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:447 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1466","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:447 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1467","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:448 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","true","true","151711088","1638896","false","N/A","N/A","N/A","N/A","false","1"
"1467","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:448 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1467","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:448 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","true","true","33890256","600158","false","N/A","N/A","N/A","N/A","false","1"
"1467","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:448 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1468","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:456 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","true","true","122668967","1903257","false","N/A","N/A","N/A","N/A","false","1"
"1468","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:456 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1468","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:456 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","true","true","30919865","547773","false","N/A","N/A","N/A","N/A","false","1"
"1468","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:456 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1469","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:460 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","false","true","true","120746038","1438692","false","N/A","N/A","N/A","N/A","true","0"
"1469","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:460 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","false","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","true","0"
"1469","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:460 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","false","true","true","32807646","417485","false","N/A","N/A","N/A","N/A","true","0"
"1469","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:460 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","false","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","true","0"
"1470","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:461 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","true","true","120938947","1298292","false","N/A","N/A","N/A","N/A","false","1"
"1470","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:461 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1470","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:461 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","true","true","33493930","474744","false","N/A","N/A","N/A","N/A","false","1"
"1470","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:461 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1471","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:462 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1471","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:462 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1471","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:462 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1471","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:462 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1472","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:463 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1472","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:463 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1472","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:463 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1472","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:463 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1473","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:474 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1473","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:474 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1473","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:474 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1473","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:474 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1474","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:482 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","false","true","true","140199324","1592672","false","N/A","N/A","N/A","N/A","true","0"
"1474","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:482 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","false","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","true","0"
"1474","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:482 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","false","true","true","36834976","438956","false","N/A","N/A","N/A","N/A","true","0"
"1474","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:482 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","false","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","true","0"
"1475","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:483 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","true","true","126689462","1843732","false","N/A","N/A","N/A","N/A","false","1"
"1475","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:483 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1475","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:483 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","true","true","33477883","489358","false","N/A","N/A","N/A","N/A","false","1"
"1475","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:483 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1476","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:489 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","true","true","129345600","1299964","false","N/A","N/A","N/A","N/A","false","1"
"1476","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:489 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1476","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:489 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","true","true","32794821","441981","false","N/A","N/A","N/A","N/A","false","1"
"1476","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:489 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1477","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:490 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","true","true","true","130733630","1577152","false","N/A","N/A","N/A","N/A","false","1"
"1477","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:490 |","11","107","spark.staticfiles.DisableMimeGuessingTest.testMimeTypes []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1477","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:490 |","11","51","spark.GenericIntegrationTest.testEchoParam3 []","1","true","true","true","35047948","575771","false","N/A","N/A","N/A","N/A","false","1"
"1477","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:490 |","11","80","spark.GenericIntegrationTest.testParamWithEncodedSlash []","1","true","true","false","0","0","false","java.lang.IllegalStateException","This must be done before route mapping has begun","N/A","N/A","false","1"
"1478","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/staticfiles/StaticFilesConfiguration.java:495 |","11","43","spark.GenericIntegrationTest.testPostProcessBodyForFinally []","1","false","true","true","125920795","1600357","false","N/A","N/A","N/A","N/A","true","0"
